,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
615,alannah_sarah,"Christ Follower♡Canadian♡Conservative 
Love thy country; Hate thy government
🇨🇦🍁","Alberta, Canada",664,359,18337,71,"BREAKING: Alberta Jason Kenney declares ""state of public health emergency,"" predicting Alberta will run out of ICU beds in next 10 days. Kenney calls for three steps: Maximize healthcare capacity, reduce transmission by reducing interactions, increase vaccination.",[]
616,nmkprabhanjan,,"Bengaluru, India",592,79,6779,7818,"Milords have asked the Government to ensure 100% vaccination by the end of the year… The Government, in turn, should ask them to clear this 4 Cr pendency by 31 December…
Please RT if you agree! https://t.co/QKaz1tHecX",[]
617,Ravenesque_2,Former vocalist retired. Graduate Applied Arts/ Sir Sanford Fleming College.  Politically: a centrist.  Dog lover :)  Happily Married. No DM's plz.,"Kingston, Ontario, Canada",695,279,82991,242,"I know I can't demand answers, but what is the best procedure for inquiring about the vaccination status for my surgeons, nurses, anesthesiologists, etc.?",[]
618,MHilltobe,,,450,363,40406,61,"We didn’t get to 7,000 daily hospital admissions at the peak of the peak! Before the vaccination programme. It’s so far fetched. It’s just absurd. 
 Covid hospital admissions have been flat for 2 whole months. https://t.co/C2vUZK5Hu6",[]
619,TurboTwits328,"You’re not part of the Turbo Team, don’t run! You don’t run with us, we’re the ones who run! Until you’re part of the Turbo Team, walk… slowly!","California, USA",121,6,68,0,"@AshbyHarper @jayblackisfunny @POTUS Right, as if everyone right of center is antivax… Many of us are fully vaccinated for our own personal reasons, and many of us don’t think mandated vaccination is ethical. Especially when we are dealing with an experimental medical technology…",[]
620,0Angelswack77,"Twitter doesn't know how to help, so I had 2 start over. Hate the current 🇨🇦 Govmt, can't wait 2 be rid of them. #TrudeauMustGo #LiberalsSuckBalls","Hamilton, Ontario",1145,283,1214,71,"BREAKING: Alberta Jason Kenney declares ""state of public health emergency,"" predicting Alberta will run out of ICU beds in next 10 days. Kenney calls for three steps: Maximize healthcare capacity, reduce transmission by reducing interactions, increase vaccination.",[]
621,BrianfromSWFL,"Husband, Father, Son, Brother, Uncle, Grandfather, Great Grandfather, Great Uncle, Cousin, Christian & Independent Voter & my 14th time getting new Twitter acct","North Fort Myers, FL",633,164,7424,0,@GovRonDeSantis Who ever makes donations to my campaign gets a mention from me @GovRonDeSantis #RemoveRon when I travel or if the want to screw up the Vaccination Process. Just Donate Now and you’ll get on the list. From Scumbag @GovRonDeSantis https://t.co/v2ihgxd3du,['RemoveRon']
622,valerie_bliss_,Everything Possible With God✨,,189,187,9989,803,"#BREAKING New L.A. County health order to require proof of vaccination for indoor areas of bars, wineries, nightclubs
https://t.co/yBbFHk2FA8",['BREAKING']
623,CObywayofME,Biden won - but there is still work to do to secure our democracy. No DMs. #Resist #FBR #BlueWave #BLM #FollowtheGoddamMoney,United States,6735,7005,27474,129,"If you’re a Democrat who supports the Buffalo Bills’ decision to require that all fans to show proof of vaccination in order to enter their stadium — and are looking for the latest breaking news, please RT and follow this account to be immediately notified when we tweet.",[]
624,veezeev,Good Coffee. Yoga. Study. Inner Westie. Finding balance.,"Sydney, New South Wales",458,116,4721,38,"On Monday, @NSWHealth are opening a new vaccination clinic in Ultimo!
The City’s Community Centre at 40 William Henry St, Ultimo will be open Mondays, Tuesdays and Wednesdays for the next three months. 
Vaccinations are free, and you don’t need a Medicare card. https://t.co/gQ0RScFLQi",[]
625,RtRivesresister,,,5086,4848,79075,3187,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
626,PuggieSue,,Florida,165,258,125473,4567,"BREAKING: A large Florida landlord announces that he will begin requiring all new and existing tenants to provide proof of COVID vaccination, saying, “You don't want to get vaccinated? You have to move, and if you don't, we will evict you.” RT IF YOU SUPPORT THE LANDLORD’S MOVE!",[]
627,mekrnb,"wife, mom of 3, sometime runner","Newark, OH",35,20,1311,3187,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
628,savaslab,"Prof @MemorialU. Opinions mine; RTs, mentions not endorsements; tweets & RTs for info/discussion purpose only. No DM's pls. Proud graduate of @UniBogazici",St. John's,1260,1006,22492,2,"Q: What responsibility do you take in letting this wave get so out of control that health-care professionals may have to make decisions over who lives and who dies?
Kenney avoids the question of responsibility, talks about how vaccination is needed.",[]
629,cyntyler,,in  the City of Angels,432,95,86550,235,"Red states vs Blue, #COVID19 deaths and #vaccination rates. The data is horrible and clear.
https://t.co/bs8ztesDWQ https://t.co/jMxw88jA2r","['COVID19', 'vaccination']"
630,AmBoDe33,"Art - sculpture & 🎨. Cycling🚴‍♂️ & coffee☕, sometimes wine🍷. Vegan. Gardening for food & homeopathy.  Doxies🐕. FB: Ambode33 #Resist #BidenHarris2020",Deep Space 9 ,1709,2441,319546,3187,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
631,why_tiany,〽️🤸🏽‍♀️ 21. 🧚🏾‍♀️,{215},903,856,34099,164,"Occupy Democrats now advocating for landlords to evict tenants based on their vaccination status, thus disproportionately affecting the poor and people of color.

The movement has come a long way. https://t.co/yM5lnacZwc",[]
632,cbeck_curtis,,,95,30,152,312,"""Restriction exemption"" program. ""Proof of vaccination"" program. Whatever you call it, it's a vaccine passport for #AB. FINALLY!

@PremierScottMoe, your turn. #SK is the LAST place in Canada with no mask mandate or passport. Better late than never.

RT if you agree.

#COVID19SK",['AB']
633,degodolly,#NeverTrumper plz no DMs 💙🌊,"California, USA",2408,900,78847,3187,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
634,agrippina70,"Football and Theatre mom, Democrat, National Parks enthusiast, lover of historical fiction books, get vaccinated, #FreePalestine",,280,14,2463,0,"@joncoopertweets Who cares, I’m sick of hearing of the deaths of unvaccinated, anti-mask idiots. My 48 year old sister passed away in March from pancreatic cancer, she was vaccinated, she would have traded places with any of these jerks but she didn’t get the choice to choose vaccination to live",[]
635,ejc322,"RN, Mom, loves babies, animals & plants, travel, a RESISTER, dislikes the GOP & loves Joe! My word for 2021: Tsunami! Let’s keep moving forward! Vote! No DMs!","Ballston Spa, NY",2703,2908,82781,3187,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
636,avitosh009,,,178,8,3599,7818,"Milords have asked the Government to ensure 100% vaccination by the end of the year… The Government, in turn, should ask them to clear this 4 Cr pendency by 31 December…
Please RT if you agree! https://t.co/QKaz1tHecX",[]
637,BryanSouza91,Husband | Father,where the wind blows,51,12,1060,12475,"By the end of September, the US will have the lowest vaccination level of all prosperous democracies,

With the largest supply &amp; the biggest head start.",[]
638,live_evermore,Making the world a more livable place for bereaved families. No one should lose their job after a loved one dies. https://t.co/g8UT4v6u6f,"Washington, DC",718,260,916,183,"Hearing misinformation about #COVID19 #vaccine ""dangers,"" a young couple declined vaccination. Mom &amp; Dad died of COVID, leaving 5 orphans behind, one only 3 weeks old.
Heart-wrenching tragedy.
https://t.co/4WJKdL1r9W","['COVID19', 'vaccine']"
639,ETCanada,"The nation’s entertainment powerhouse, we set the pace with more breaking news, in-depth profiles & exclusives than anyone else. Weeknights on @GlobalTV 7:30",Canada,12475,383110,358228,1,.@NICKIMINAJ claims she's been invited to @WhiteHouse to discuss the #COVID19 vaccination after going viral for third-hand claim of supposed side effects  https://t.co/60yuD69DGI,['COVID19']
640,hosiesana,you don’t ship hosie and you expect me to retweet your missing sister?,kpop + tv shows | s/h | 19,426,1222,102800,124,Vaccination anthem  https://t.co/f022r1GQDm,[]
641,aqz12bsf,,,4,0,4,0,@Raptor_Soccer I might appreciate it if the people touching my food were following CDC advice and masking inside regardless of vaccination status. This lack of regard for safety makes me wonder what other corners they are cutting. . .?,[]
642,audreygrace83,,,4713,1377,64002,45,there is no need to wait for 70% or 80% vaccination to open up  - open up now Sydney and Melbourne.,[]
643,KADeKalb,Business teacher and instructional technology specialist (Retired!),Central NY,148,58,1843,0,@notdred Not at all a scientific research study but I found this interesting.  Notice the hospitalization of vaccinated people creeps up with their age. Overall county vaccination rate is 60%.  #3 dose may curb this? https://t.co/qGz9Xt1kCl,[]
644,Desba,Universal Traveler....I am a citizen of the planet and care about all life.,"ÜT: 42.37647,-72.500498",1598,939,18559,37,"#LosAngeles County is preparing a revised health order which will require proof of vaccination or a negative COVID test for outdoor events, as well as indoor portions of bars, wineries, breweries, nightclubs and lounges.
https://t.co/EfZTPDRXbw",['LosAngeles']
645,dsouza_wilbro,i m an ardent fan of respected Mrs Indira Gandhi,Santacruz East,2141,2024,104831,83,"Just In : Jodhpur district in Congress ruled Rajasthan made the record of highest vaccination in single day.

Jodhpur Vaccinated 271307 people on 14th September. In the mega vaccination drive, 5500 health wokers on 1060 centres are deployed in Jodhpur.",[]
646,Rifflord2000,,,2188,273,18054,29,Reminder: Sask. now the largest province without a proof of vaccination policy and one of the only jurisdictions without a mask mandate province-wide. https://t.co/uuYEnrjgu6,[]
647,sharonna4,Financial manager,"Philadelphia, PA",330,78,1622,3187,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
648,emmadizon_,Policy Analyst | BSc Plant Biology @UCalgary | Master of Public Policy @policy_school | Outdoor Adventurer | she/her Takes are my own,"Calgary, Alberta",317,83,348,45,“Proof of vaccination restriction exemption program” is the longest name for vaccine passport I’ve ever heard,[]
649,chaudhary_kapil,I am a proud Hindu and Communal (that's what they call someone who is not Sickular).,Delhi.,149,336,12398,7818,"Milords have asked the Government to ensure 100% vaccination by the end of the year… The Government, in turn, should ask them to clear this 4 Cr pendency by 31 December…
Please RT if you agree! https://t.co/QKaz1tHecX",[]
650,JoeWantsASniff,"I go by many names: Jihad Joe, Slow Joe, Former Vice President Biden, Senile, but one thing is for sure. Can't ya see? C'mon Man, you know it. Wait where I am?","No Idea, Maybe Delaware",23,5,610,0,@WSAV What was his vaccination status?,[]
651,fathiyahsyamimi,Special Education Teacher✨,"Kedah, Malaysia",507,597,29940,10,"Latest percentage of Malaysian adult population vaccination rate as of 15 September 2021.

#LindungDiriLindungSemua https://t.co/47ZehKoNda",['LindungDiriLindungSemua']
652,____Nero_IsRaEL,INFEROS-ADITUS,,632,118,1916,2251,"Firefighters put their helmets on the floor and healthcare workers put their outfits on the floor to protest against the mandatory vaccination for industries which have been understaffed for years in Strasbourg, France.  https://t.co/gCGZsAeICa",[]
653,mamisano,"Security Architect in IBM's Watson Health group. The views I express here are my own and are in no way representative of my employer.
Islanders / Mets / Giants","Long Island, New York",725,95,4416,3187,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
654,George132600741,,,8,1,2659,0,"Was told that people in Cranbrook, B.C. protested against mask and proof of vaccination - in front of the local hospital. Man, how idiotic can some people be? Get vaccinated, wear your mask properly, social distant from others - how difficult is that?",[]
